Territory X Date,target,cases,Territory,Date
Cyprus X 3/28/20,5,179,Cyprus,3/28/20
Cyprus X 3/29/20,5,214,Cyprus,3/29/20
Cyprus X 3/30/20,7,230,Cyprus,3/30/20
Cyprus X 3/31/20,8,262,Cyprus,3/31/20
Cyprus X 4/1/20,9,320,Cyprus,4/1/20
Czechia X 1/22/20,0,0,Czechia,1/22/20
Czechia X 1/23/20,0,0,Czechia,1/23/20
Czechia X 1/24/20,0,0,Czechia,1/24/20
Czechia X 1/25/20,0,0,Czechia,1/25/20
Czechia X 1/26/20,0,0,Czechia,1/26/20
Czechia X 1/27/20,0,0,Czechia,1/27/20
Czechia X 1/28/20,0,0,Czechia,1/28/20
Czechia X 1/29/20,0,0,Czechia,1/29/20
Czechia X 1/30/20,0,0,Czechia,1/30/20
Czechia X 1/31/20,0,0,Czechia,1/31/20
Czechia X 2/1/20,0,0,Czechia,2/1/20
Czechia X 2/2/20,0,0,Czechia,2/2/20
Czechia X 2/3/20,0,0,Czechia,2/3/20
Czechia X 2/4/20,0,0,Czechia,2/4/20
Czechia X 2/5/20,0,0,Czechia,2/5/20
Czechia X 2/6/20,0,0,Czechia,2/6/20
Czechia X 2/7/20,0,0,Czechia,2/7/20
Czechia X 2/8/20,0,0,Czechia,2/8/20
Czechia X 2/9/20,0,0,Czechia,2/9/20
Czechia X 2/10/20,0,0,Czechia,2/10/20
Czechia X 2/11/20,0,0,Czechia,2/11/20
Czechia X 2/12/20,0,0,Czechia,2/12/20
Czechia X 2/13/20,0,0,Czechia,2/13/20
Czechia X 2/14/20,0,0,Czechia,2/14/20
Czechia X 2/15/20,0,0,Czechia,2/15/20
Czechia X 2/16/20,0,0,Czechia,2/16/20
Czechia X 2/17/20,0,0,Czechia,2/17/20
Czechia X 2/18/20,0,0,Czechia,2/18/20
Czechia X 2/19/20,0,0,Czechia,2/19/20
Czechia X 2/20/20,0,0,Czechia,2/20/20
Czechia X 2/21/20,0,0,Czechia,2/21/20
Czechia X 2/22/20,0,0,Czechia,2/22/20
Czechia X 2/23/20,0,0,Czechia,2/23/20
Czechia X 2/24/20,0,0,Czechia,2/24/20
Czechia X 2/25/20,0,0,Czechia,2/25/20
Czechia X 2/26/20,0,0,Czechia,2/26/20
Czechia X 2/27/20,0,0,Czechia,2/27/20
Czechia X 2/28/20,0,0,Czechia,2/28/20
Czechia X 2/29/20,0,0,Czechia,2/29/20
Czechia X 3/1/20,0,3,Czechia,3/1/20
Czechia X 3/2/20,0,3,Czechia,3/2/20
Czechia X 3/3/20,0,5,Czechia,3/3/20
Czechia X 3/4/20,0,8,Czechia,3/4/20
Czechia X 3/5/20,0,12,Czechia,3/5/20
Czechia X 3/6/20,0,18,Czechia,3/6/20
Czechia X 3/7/20,0,19,Czechia,3/7/20
Czechia X 3/8/20,0,31,Czechia,3/8/20
Czechia X 3/9/20,0,31,Czechia,3/9/20
Czechia X 3/10/20,0,41,Czechia,3/10/20
Czechia X 3/11/20,0,91,Czechia,3/11/20
Czechia X 3/12/20,0,94,Czechia,3/12/20
Czechia X 3/13/20,0,141,Czechia,3/13/20
Czechia X 3/14/20,0,189,Czechia,3/14/20
Czechia X 3/15/20,0,253,Czechia,3/15/20
Czechia X 3/16/20,0,298,Czechia,3/16/20
Czechia X 3/17/20,0,396,Czechia,3/17/20
Czechia X 3/18/20,0,464,Czechia,3/18/20
Czechia X 3/19/20,0,694,Czechia,3/19/20
Czechia X 3/20/20,0,833,Czechia,3/20/20
Czechia X 3/21/20,0,995,Czechia,3/21/20
Czechia X 3/22/20,1,1120,Czechia,3/22/20
Czechia X 3/23/20,1,1236,Czechia,3/23/20
Czechia X 3/24/20,3,1394,Czechia,3/24/20
Czechia X 3/25/20,6,1654,Czechia,3/25/20
Czechia X 3/26/20,9,1925,Czechia,3/26/20
Czechia X 3/27/20,9,2279,Czechia,3/27/20
Czechia X 3/28/20,11,2631,Czechia,3/28/20
Czechia X 3/29/20,16,2817,Czechia,3/29/20
Czechia X 3/30/20,23,3001,Czechia,3/30/20
Czechia X 3/31/20,31,3308,Czechia,3/31/20
Czechia X 4/1/20,39,3508,Czechia,4/1/20
Côte d'Ivoire X 1/22/20,0,0,Côte d'Ivoire,1/22/20
Côte d'Ivoire X 1/23/20,0,0,Côte d'Ivoire,1/23/20
Côte d'Ivoire X 1/24/20,0,0,Côte d'Ivoire,1/24/20
Côte d'Ivoire X 1/25/20,0,0,Côte d'Ivoire,1/25/20
Côte d'Ivoire X 1/26/20,0,0,Côte d'Ivoire,1/26/20
Côte d'Ivoire X 1/27/20,0,0,Côte d'Ivoire,1/27/20
Côte d'Ivoire X 1/28/20,0,0,Côte d'Ivoire,1/28/20
Côte d'Ivoire X 1/29/20,0,0,Côte d'Ivoire,1/29/20
Côte d'Ivoire X 1/30/20,0,0,Côte d'Ivoire,1/30/20
Côte d'Ivoire X 1/31/20,0,0,Côte d'Ivoire,1/31/20
Côte d'Ivoire X 2/1/20,0,0,Côte d'Ivoire,2/1/20
Côte d'Ivoire X 2/2/20,0,0,Côte d'Ivoire,2/2/20
Côte d'Ivoire X 2/3/20,0,0,Côte d'Ivoire,2/3/20
Côte d'Ivoire X 2/4/20,0,0,Côte d'Ivoire,2/4/20
Côte d'Ivoire X 2/5/20,0,0,Côte d'Ivoire,2/5/20
Côte d'Ivoire X 2/6/20,0,0,Côte d'Ivoire,2/6/20
Côte d'Ivoire X 2/7/20,0,0,Côte d'Ivoire,2/7/20
Côte d'Ivoire X 2/8/20,0,0,Côte d'Ivoire,2/8/20
Côte d'Ivoire X 2/9/20,0,0,Côte d'Ivoire,2/9/20
Côte d'Ivoire X 2/10/20,0,0,Côte d'Ivoire,2/10/20
Côte d'Ivoire X 2/11/20,0,0,Côte d'Ivoire,2/11/20
Côte d'Ivoire X 2/12/20,0,0,Côte d'Ivoire,2/12/20
Côte d'Ivoire X 2/13/20,0,0,Côte d'Ivoire,2/13/20
Côte d'Ivoire X 2/14/20,0,0,Côte d'Ivoire,2/14/20
Côte d'Ivoire X 2/15/20,0,0,Côte d'Ivoire,2/15/20
Côte d'Ivoire X 2/16/20,0,0,Côte d'Ivoire,2/16/20
Côte d'Ivoire X 2/17/20,0,0,Côte d'Ivoire,2/17/20
Côte d'Ivoire X 2/18/20,0,0,Côte d'Ivoire,2/18/20
Côte d'Ivoire X 2/19/20,0,0,Côte d'Ivoire,2/19/20
Côte d'Ivoire X 2/20/20,0,0,Côte d'Ivoire,2/20/20
Côte d'Ivoire X 2/21/20,0,0,Côte d'Ivoire,2/21/20
Côte d'Ivoire X 2/22/20,0,0,Côte d'Ivoire,2/22/20
Côte d'Ivoire X 2/23/20,0,0,Côte d'Ivoire,2/23/20
Côte d'Ivoire X 2/24/20,0,0,Côte d'Ivoire,2/24/20
Côte d'Ivoire X 2/25/20,0,0,Côte d'Ivoire,2/25/20
Côte d'Ivoire X 2/26/20,0,0,Côte d'Ivoire,2/26/20
Côte d'Ivoire X 2/27/20,0,0,Côte d'Ivoire,2/27/20
Côte d'Ivoire X 2/28/20,0,0,Côte d'Ivoire,2/28/20
Côte d'Ivoire X 2/29/20,0,0,Côte d'Ivoire,2/29/20
Côte d'Ivoire X 3/1/20,0,0,Côte d'Ivoire,3/1/20
Côte d'Ivoire X 3/2/20,0,0,Côte d'Ivoire,3/2/20
Côte d'Ivoire X 3/3/20,0,0,Côte d'Ivoire,3/3/20
Côte d'Ivoire X 3/4/20,0,0,Côte d'Ivoire,3/4/20
Côte d'Ivoire X 3/5/20,0,0,Côte d'Ivoire,3/5/20
Côte d'Ivoire X 3/6/20,0,0,Côte d'Ivoire,3/6/20
Côte d'Ivoire X 3/7/20,0,0,Côte d'Ivoire,3/7/20
Côte d'Ivoire X 3/8/20,0,0,Côte d'Ivoire,3/8/20
Côte d'Ivoire X 3/9/20,0,0,Côte d'Ivoire,3/9/20
Côte d'Ivoire X 3/10/20,0,0,Côte d'Ivoire,3/10/20
Côte d'Ivoire X 3/11/20,0,1,Côte d'Ivoire,3/11/20
Côte d'Ivoire X 3/12/20,0,1,Côte d'Ivoire,3/12/20
Côte d'Ivoire X 3/13/20,0,1,Côte d'Ivoire,3/13/20
Côte d'Ivoire X 3/14/20,0,1,Côte d'Ivoire,3/14/20
Côte d'Ivoire X 3/15/20,0,1,Côte d'Ivoire,3/15/20
Côte d'Ivoire X 3/16/20,0,1,Côte d'Ivoire,3/16/20
Côte d'Ivoire X 3/17/20,0,5,Côte d'Ivoire,3/17/20
Côte d'Ivoire X 3/18/20,0,6,Côte d'Ivoire,3/18/20
Côte d'Ivoire X 3/19/20,0,9,Côte d'Ivoire,3/19/20
Côte d'Ivoire X 3/20/20,0,9,Côte d'Ivoire,3/20/20
Côte d'Ivoire X 3/21/20,0,14,Côte d'Ivoire,3/21/20
Côte d'Ivoire X 3/22/20,0,14,Côte d'Ivoire,3/22/20
Côte d'Ivoire X 3/23/20,0,25,Côte d'Ivoire,3/23/20
Côte d'Ivoire X 3/24/20,0,73,Côte d'Ivoire,3/24/20
Côte d'Ivoire X 3/25/20,0,80,Côte d'Ivoire,3/25/20
Côte d'Ivoire X 3/26/20,0,96,Côte d'Ivoire,3/26/20
Côte d'Ivoire X 3/27/20,0,101,Côte d'Ivoire,3/27/20
Côte d'Ivoire X 3/28/20,0,101,Côte d'Ivoire,3/28/20
Côte d'Ivoire X 3/29/20,1,165,Côte d'Ivoire,3/29/20
Côte d'Ivoire X 3/30/20,1,168,Côte d'Ivoire,3/30/20
Côte d'Ivoire X 3/31/20,1,179,Côte d'Ivoire,3/31/20
Côte d'Ivoire X 4/1/20,1,190,Côte d'Ivoire,4/1/20
Democratic People's Republic of Korea (the) X 1/22/20,0,1,Democratic People's Republic of Korea (the),1/22/20
Democratic People's Republic of Korea (the) X 1/23/20,0,1,Democratic People's Republic of Korea (the),1/23/20
Democratic People's Republic of Korea (the) X 1/24/20,0,2,Democratic People's Republic of Korea (the),1/24/20
Democratic People's Republic of Korea (the) X 1/25/20,0,2,Democratic People's Republic of Korea (the),1/25/20
Democratic People's Republic of Korea (the) X 1/26/20,0,3,Democratic People's Republic of Korea (the),1/26/20
Democratic People's Republic of Korea (the) X 1/27/20,0,4,Democratic People's Republic of Korea (the),1/27/20
Democratic People's Republic of Korea (the) X 1/28/20,0,4,Democratic People's Republic of Korea (the),1/28/20
Democratic People's Republic of Korea (the) X 1/29/20,0,4,Democratic People's Republic of Korea (the),1/29/20
Democratic People's Republic of Korea (the) X 1/30/20,0,4,Democratic People's Republic of Korea (the),1/30/20
Democratic People's Republic of Korea (the) X 1/31/20,0,11,Democratic People's Republic of Korea (the),1/31/20
Democratic People's Republic of Korea (the) X 2/1/20,0,12,Democratic People's Republic of Korea (the),2/1/20
Democratic People's Republic of Korea (the) X 2/2/20,0,15,Democratic People's Republic of Korea (the),2/2/20
Democratic People's Republic of Korea (the) X 2/3/20,0,15,Democratic People's Republic of Korea (the),2/3/20
Democratic People's Republic of Korea (the) X 2/4/20,0,16,Democratic People's Republic of Korea (the),2/4/20
Democratic People's Republic of Korea (the) X 2/5/20,0,19,Democratic People's Republic of Korea (the),2/5/20
Democratic People's Republic of Korea (the) X 2/6/20,0,23,Democratic People's Republic of Korea (the),2/6/20
Democratic People's Republic of Korea (the) X 2/7/20,0,24,Democratic People's Republic of Korea (the),2/7/20
Democratic People's Republic of Korea (the) X 2/8/20,0,24,Democratic People's Republic of Korea (the),2/8/20
Democratic People's Republic of Korea (the) X 2/9/20,0,25,Democratic People's Republic of Korea (the),2/9/20
Democratic People's Republic of Korea (the) X 2/10/20,0,27,Democratic People's Republic of Korea (the),2/10/20
Democratic People's Republic of Korea (the) X 2/11/20,0,28,Democratic People's Republic of Korea (the),2/11/20
Democratic People's Republic of Korea (the) X 2/12/20,0,28,Democratic People's Republic of Korea (the),2/12/20
Democratic People's Republic of Korea (the) X 2/13/20,0,28,Democratic People's Republic of Korea (the),2/13/20
Democratic People's Republic of Korea (the) X 2/14/20,0,28,Democratic People's Republic of Korea (the),2/14/20
Democratic People's Republic of Korea (the) X 2/15/20,0,28,Democratic People's Republic of Korea (the),2/15/20
Democratic People's Republic of Korea (the) X 2/16/20,0,29,Democratic People's Republic of Korea (the),2/16/20
Democratic People's Republic of Korea (the) X 2/17/20,0,30,Democratic People's Republic of Korea (the),2/17/20
Democratic People's Republic of Korea (the) X 2/18/20,0,31,Democratic People's Republic of Korea (the),2/18/20
Democratic People's Republic of Korea (the) X 2/19/20,0,31,Democratic People's Republic of Korea (the),2/19/20
Democratic People's Republic of Korea (the) X 2/20/20,1,104,Democratic People's Republic of Korea (the),2/20/20
Democratic People's Republic of Korea (the) X 2/21/20,2,204,Democratic People's Republic of Korea (the),2/21/20
Democratic People's Republic of Korea (the) X 2/22/20,2,433,Democratic People's Republic of Korea (the),2/22/20
Democratic People's Republic of Korea (the) X 2/23/20,6,602,Democratic People's Republic of Korea (the),2/23/20
Democratic People's Republic of Korea (the) X 2/24/20,8,833,Democratic People's Republic of Korea (the),2/24/20
Democratic People's Republic of Korea (the) X 2/25/20,10,977,Democratic People's Republic of Korea (the),2/25/20
Democratic People's Republic of Korea (the) X 2/26/20,12,1261,Democratic People's Republic of Korea (the),2/26/20
Democratic People's Republic of Korea (the) X 2/27/20,13,1766,Democratic People's Republic of Korea (the),2/27/20
Democratic People's Republic of Korea (the) X 2/28/20,13,2337,Democratic People's Republic of Korea (the),2/28/20
Democratic People's Republic of Korea (the) X 2/29/20,16,3150,Democratic People's Republic of Korea (the),2/29/20
Democratic People's Republic of Korea (the) X 3/1/20,17,3736,Democratic People's Republic of Korea (the),3/1/20
Democratic People's Republic of Korea (the) X 3/2/20,28,4335,Democratic People's Republic of Korea (the),3/2/20
Democratic People's Republic of Korea (the) X 3/3/20,28,5186,Democratic People's Republic of Korea (the),3/3/20
Democratic People's Republic of Korea (the) X 3/4/20,35,5621,Democratic People's Republic of Korea (the),3/4/20
Democratic People's Republic of Korea (the) X 3/5/20,35,6088,Democratic People's Republic of Korea (the),3/5/20
Democratic People's Republic of Korea (the) X 3/6/20,42,6593,Democratic People's Republic of Korea (the),3/6/20
Democratic People's Republic of Korea (the) X 3/7/20,44,7041,Democratic People's Republic of Korea (the),3/7/20
Democratic People's Republic of Korea (the) X 3/8/20,50,7314,Democratic People's Republic of Korea (the),3/8/20
Democratic People's Republic of Korea (the) X 3/9/20,53,7478,Democratic People's Republic of Korea (the),3/9/20
Democratic People's Republic of Korea (the) X 3/10/20,54,7513,Democratic People's Republic of Korea (the),3/10/20
Democratic People's Republic of Korea (the) X 3/11/20,60,7755,Democratic People's Republic of Korea (the),3/11/20
Democratic People's Republic of Korea (the) X 3/12/20,66,7869,Democratic People's Republic of Korea (the),3/12/20
Democratic People's Republic of Korea (the) X 3/13/20,66,7979,Democratic People's Republic of Korea (the),3/13/20
Democratic People's Republic of Korea (the) X 3/14/20,72,8086,Democratic People's Republic of Korea (the),3/14/20
Democratic People's Republic of Korea (the) X 3/15/20,75,8162,Democratic People's Republic of Korea (the),3/15/20
Democratic People's Republic of Korea (the) X 3/16/20,75,8236,Democratic People's Republic of Korea (the),3/16/20
Democratic People's Republic of Korea (the) X 3/17/20,81,8320,Democratic People's Republic of Korea (the),3/17/20
Democratic People's Republic of Korea (the) X 3/18/20,84,8413,Democratic People's Republic of Korea (the),3/18/20
Democratic People's Republic of Korea (the) X 3/19/20,91,8565,Democratic People's Republic of Korea (the),3/19/20
Democratic People's Republic of Korea (the) X 3/20/20,94,8652,Democratic People's Republic of Korea (the),3/20/20
Democratic People's Republic of Korea (the) X 3/21/20,102,8799,Democratic People's Republic of Korea (the),3/21/20
Democratic People's Republic of Korea (the) X 3/22/20,111,8961,Democratic People's Republic of Korea (the),3/22/20
Democratic People's Republic of Korea (the) X 3/23/20,111,8961,Democratic People's Republic of Korea (the),3/23/20
Democratic People's Republic of Korea (the) X 3/24/20,120,9037,Democratic People's Republic of Korea (the),3/24/20
Democratic People's Republic of Korea (the) X 3/25/20,126,9137,Democratic People's Republic of Korea (the),3/25/20
Democratic People's Republic of Korea (the) X 3/26/20,131,9241,Democratic People's Republic of Korea (the),3/26/20
Democratic People's Republic of Korea (the) X 3/27/20,139,9332,Democratic People's Republic of Korea (the),3/27/20
Democratic People's Republic of Korea (the) X 3/28/20,144,9478,Democratic People's Republic of Korea (the),3/28/20
Democratic People's Republic of Korea (the) X 3/29/20,152,9583,Democratic People's Republic of Korea (the),3/29/20
Democratic People's Republic of Korea (the) X 3/30/20,158,9661,Democratic People's Republic of Korea (the),3/30/20
Democratic People's Republic of Korea (the) X 3/31/20,162,9786,Democratic People's Republic of Korea (the),3/31/20
Democratic People's Republic of Korea (the) X 4/1/20,165,9887,Democratic People's Republic of Korea (the),4/1/20
Democratic Republic of the Congo (the) X 1/22/20,0,0,Democratic Republic of the Congo (the),1/22/20
Democratic Republic of the Congo (the) X 1/23/20,0,0,Democratic Republic of the Congo (the),1/23/20
Democratic Republic of the Congo (the) X 1/24/20,0,0,Democratic Republic of the Congo (the),1/24/20
Democratic Republic of the Congo (the) X 1/25/20,0,0,Democratic Republic of the Congo (the),1/25/20
Democratic Republic of the Congo (the) X 1/26/20,0,0,Democratic Republic of the Congo (the),1/26/20
Democratic Republic of the Congo (the) X 1/27/20,0,0,Democratic Republic of the Congo (the),1/27/20
Democratic Republic of the Congo (the) X 1/28/20,0,0,Democratic Republic of the Congo (the),1/28/20
Democratic Republic of the Congo (the) X 1/29/20,0,0,Democratic Republic of the Congo (the),1/29/20
Democratic Republic of the Congo (the) X 1/30/20,0,0,Democratic Republic of the Congo (the),1/30/20
Democratic Republic of the Congo (the) X 1/31/20,0,0,Democratic Republic of the Congo (the),1/31/20
Democratic Republic of the Congo (the) X 2/1/20,0,0,Democratic Republic of the Congo (the),2/1/20
Democratic Republic of the Congo (the) X 2/2/20,0,0,Democratic Republic of the Congo (the),2/2/20
Democratic Republic of the Congo (the) X 2/3/20,0,0,Democratic Republic of the Congo (the),2/3/20
Democratic Republic of the Congo (the) X 2/4/20,0,0,Democratic Republic of the Congo (the),2/4/20
Democratic Republic of the Congo (the) X 2/5/20,0,0,Democratic Republic of the Congo (the),2/5/20
Democratic Republic of the Congo (the) X 2/6/20,0,0,Democratic Republic of the Congo (the),2/6/20
Democratic Republic of the Congo (the) X 2/7/20,0,0,Democratic Republic of the Congo (the),2/7/20
Democratic Republic of the Congo (the) X 2/8/20,0,0,Democratic Republic of the Congo (the),2/8/20
Democratic Republic of the Congo (the) X 2/9/20,0,0,Democratic Republic of the Congo (the),2/9/20
Democratic Republic of the Congo (the) X 2/10/20,0,0,Democratic Republic of the Congo (the),2/10/20
Democratic Republic of the Congo (the) X 2/11/20,0,0,Democratic Republic of the Congo (the),2/11/20
Democratic Republic of the Congo (the) X 2/12/20,0,0,Democratic Republic of the Congo (the),2/12/20
Democratic Republic of the Congo (the) X 2/13/20,0,0,Democratic Republic of the Congo (the),2/13/20
Democratic Republic of the Congo (the) X 2/14/20,0,0,Democratic Republic of the Congo (the),2/14/20
Democratic Republic of the Congo (the) X 2/15/20,0,0,Democratic Republic of the Congo (the),2/15/20
Democratic Republic of the Congo (the) X 2/16/20,0,0,Democratic Republic of the Congo (the),2/16/20
Democratic Republic of the Congo (the) X 2/17/20,0,0,Democratic Republic of the Congo (the),2/17/20
Democratic Republic of the Congo (the) X 2/18/20,0,0,Democratic Republic of the Congo (the),2/18/20
Democratic Republic of the Congo (the) X 2/19/20,0,0,Democratic Republic of the Congo (the),2/19/20
Democratic Republic of the Congo (the) X 2/20/20,0,0,Democratic Republic of the Congo (the),2/20/20
Democratic Republic of the Congo (the) X 2/21/20,0,0,Democratic Republic of the Congo (the),2/21/20
Democratic Republic of the Congo (the) X 2/22/20,0,0,Democratic Republic of the Congo (the),2/22/20
Democratic Republic of the Congo (the) X 2/23/20,0,0,Democratic Republic of the Congo (the),2/23/20
Democratic Republic of the Congo (the) X 2/24/20,0,0,Democratic Republic of the Congo (the),2/24/20
Democratic Republic of the Congo (the) X 2/25/20,0,0,Democratic Republic of the Congo (the),2/25/20
Democratic Republic of the Congo (the) X 2/26/20,0,0,Democratic Republic of the Congo (the),2/26/20
Democratic Republic of the Congo (the) X 2/27/20,0,0,Democratic Republic of the Congo (the),2/27/20
Democratic Republic of the Congo (the) X 2/28/20,0,0,Democratic Republic of the Congo (the),2/28/20
Democratic Republic of the Congo (the) X 2/29/20,0,0,Democratic Republic of the Congo (the),2/29/20
Democratic Republic of the Congo (the) X 3/1/20,0,0,Democratic Republic of the Congo (the),3/1/20
Democratic Republic of the Congo (the) X 3/2/20,0,0,Democratic Republic of the Congo (the),3/2/20
Democratic Republic of the Congo (the) X 3/3/20,0,0,Democratic Republic of the Congo (the),3/3/20
Democratic Republic of the Congo (the) X 3/4/20,0,0,Democratic Republic of the Congo (the),3/4/20
Democratic Republic of the Congo (the) X 3/5/20,0,0,Democratic Republic of the Congo (the),3/5/20
Democratic Republic of the Congo (the) X 3/6/20,0,0,Democratic Republic of the Congo (the),3/6/20
Democratic Republic of the Congo (the) X 3/7/20,0,0,Democratic Republic of the Congo (the),3/7/20
Democratic Republic of the Congo (the) X 3/8/20,0,0,Democratic Republic of the Congo (the),3/8/20
Democratic Republic of the Congo (the) X 3/9/20,0,0,Democratic Republic of the Congo (the),3/9/20
Democratic Republic of the Congo (the) X 3/10/20,0,0,Democratic Republic of the Congo (the),3/10/20
Democratic Republic of the Congo (the) X 3/11/20,0,1,Democratic Republic of the Congo (the),3/11/20
Democratic Republic of the Congo (the) X 3/12/20,0,1,Democratic Republic of the Congo (the),3/12/20
Democratic Republic of the Congo (the) X 3/13/20,0,2,Democratic Republic of the Congo (the),3/13/20
Democratic Republic of the Congo (the) X 3/14/20,0,2,Democratic Republic of the Congo (the),3/14/20
Democratic Republic of the Congo (the) X 3/15/20,0,2,Democratic Republic of the Congo (the),3/15/20
Democratic Republic of the Congo (the) X 3/16/20,0,2,Democratic Republic of the Congo (the),3/16/20
Democratic Republic of the Congo (the) X 3/17/20,0,3,Democratic Republic of the Congo (the),3/17/20
Democratic Republic of the Congo (the) X 3/18/20,0,4,Democratic Republic of the Congo (the),3/18/20
Democratic Republic of the Congo (the) X 3/19/20,0,14,Democratic Republic of the Congo (the),3/19/20
Democratic Republic of the Congo (the) X 3/20/20,0,18,Democratic Republic of the Congo (the),3/20/20
Democratic Republic of the Congo (the) X 3/21/20,1,23,Democratic Republic of the Congo (the),3/21/20
Democratic Republic of the Congo (the) X 3/22/20,1,30,Democratic Republic of the Congo (the),3/22/20
Democratic Republic of the Congo (the) X 3/23/20,1,36,Democratic Republic of the Congo (the),3/23/20
Democratic Republic of the Congo (the) X 3/24/20,2,45,Democratic Republic of the Congo (the),3/24/20
Democratic Republic of the Congo (the) X 3/25/20,2,48,Democratic Republic of the Congo (the),3/25/20
Democratic Republic of the Congo (the) X 3/26/20,3,51,Democratic Republic of the Congo (the),3/26/20
Democratic Republic of the Congo (the) X 3/27/20,3,51,Democratic Republic of the Congo (the),3/27/20
Democratic Republic of the Congo (the) X 3/28/20,6,65,Democratic Republic of the Congo (the),3/28/20
Democratic Republic of the Congo (the) X 3/29/20,6,65,Democratic Republic of the Congo (the),3/29/20
Democratic Republic of the Congo (the) X 3/30/20,8,81,Democratic Republic of the Congo (the),3/30/20
Democratic Republic of the Congo (the) X 3/31/20,8,98,Democratic Republic of the Congo (the),3/31/20
Democratic Republic of the Congo (the) X 4/1/20,9,109,Democratic Republic of the Congo (the),4/1/20
Denmark X 1/22/20,0,0,Denmark,1/22/20
Denmark X 1/23/20,0,0,Denmark,1/23/20
Denmark X 1/24/20,0,0,Denmark,1/24/20
Denmark X 1/25/20,0,0,Denmark,1/25/20
Denmark X 1/26/20,0,0,Denmark,1/26/20
Denmark X 1/27/20,0,0,Denmark,1/27/20
Denmark X 1/28/20,0,0,Denmark,1/28/20
Denmark X 1/29/20,0,0,Denmark,1/29/20
Denmark X 1/30/20,0,0,Denmark,1/30/20
Denmark X 1/31/20,0,0,Denmark,1/31/20
Denmark X 2/1/20,0,0,Denmark,2/1/20
Denmark X 2/2/20,0,0,Denmark,2/2/20
Denmark X 2/3/20,0,0,Denmark,2/3/20
Denmark X 2/4/20,0,0,Denmark,2/4/20
Denmark X 2/5/20,0,0,Denmark,2/5/20
Denmark X 2/6/20,0,0,Denmark,2/6/20
Denmark X 2/7/20,0,0,Denmark,2/7/20
Denmark X 2/8/20,0,0,Denmark,2/8/20
Denmark X 2/9/20,0,0,Denmark,2/9/20
Denmark X 2/10/20,0,0,Denmark,2/10/20
Denmark X 2/11/20,0,0,Denmark,2/11/20
Denmark X 2/12/20,0,0,Denmark,2/12/20
Denmark X 2/13/20,0,0,Denmark,2/13/20
Denmark X 2/14/20,0,0,Denmark,2/14/20
Denmark X 2/15/20,0,0,Denmark,2/15/20
Denmark X 2/16/20,0,0,Denmark,2/16/20
Denmark X 2/17/20,0,0,Denmark,2/17/20
Denmark X 2/18/20,0,0,Denmark,2/18/20
Denmark X 2/19/20,0,0,Denmark,2/19/20
Denmark X 2/20/20,0,0,Denmark,2/20/20
Denmark X 2/21/20,0,0,Denmark,2/21/20
Denmark X 2/22/20,0,0,Denmark,2/22/20
Denmark X 2/23/20,0,0,Denmark,2/23/20
Denmark X 2/24/20,0,0,Denmark,2/24/20
Denmark X 2/25/20,0,0,Denmark,2/25/20
Denmark X 2/26/20,0,0,Denmark,2/26/20
Denmark X 2/27/20,0,1,Denmark,2/27/20
Denmark X 2/28/20,0,1,Denmark,2/28/20
Denmark X 2/29/20,0,3,Denmark,2/29/20
Denmark X 3/1/20,0,4,Denmark,3/1/20
Denmark X 3/2/20,0,4,Denmark,3/2/20
Denmark X 3/3/20,0,6,Denmark,3/3/20
Denmark X 3/4/20,0,10,Denmark,3/4/20
Denmark X 3/5/20,0,10,Denmark,3/5/20
Denmark X 3/6/20,0,23,Denmark,3/6/20
Denmark X 3/7/20,0,23,Denmark,3/7/20
Denmark X 3/8/20,0,35,Denmark,3/8/20
Denmark X 3/9/20,0,90,Denmark,3/9/20
Denmark X 3/10/20,0,262,Denmark,3/10/20
Denmark X 3/11/20,0,442,Denmark,3/11/20
Denmark X 3/12/20,0,615,Denmark,3/12/20
Denmark X 3/13/20,0,801,Denmark,3/13/20
Denmark X 3/14/20,1,827,Denmark,3/14/20
Denmark X 3/15/20,2,864,Denmark,3/15/20
Denmark X 3/16/20,3,914,Denmark,3/16/20
Denmark X 3/17/20,4,977,Denmark,3/17/20
Denmark X 3/18/20,4,1057,Denmark,3/18/20
Denmark X 3/19/20,6,1151,Denmark,3/19/20
Denmark X 3/20/20,9,1255,Denmark,3/20/20
Denmark X 3/21/20,13,1326,Denmark,3/21/20
Denmark X 3/22/20,13,1395,Denmark,3/22/20
Denmark X 3/23/20,24,1450,Denmark,3/23/20
Denmark X 3/24/20,32,1591,Denmark,3/24/20
Denmark X 3/25/20,34,1724,Denmark,3/25/20
Denmark X 3/26/20,41,1877,Denmark,3/26/20
Denmark X 3/27/20,52,2046,Denmark,3/27/20
Denmark X 3/28/20,65,2201,Denmark,3/28/20
Denmark X 3/29/20,72,2395,Denmark,3/29/20
Denmark X 3/30/20,77,2577,Denmark,3/30/20
Denmark X 3/31/20,90,2860,Denmark,3/31/20
Denmark X 4/1/20,104,3107,Denmark,4/1/20
Djibouti X 1/22/20,0,0,Djibouti,1/22/20
Djibouti X 1/23/20,0,0,Djibouti,1/23/20
Djibouti X 1/24/20,0,0,Djibouti,1/24/20
Djibouti X 1/25/20,0,0,Djibouti,1/25/20
Djibouti X 1/26/20,0,0,Djibouti,1/26/20
Djibouti X 1/27/20,0,0,Djibouti,1/27/20
Djibouti X 1/28/20,0,0,Djibouti,1/28/20
