Word,Pos,Language,split
vanorarama,ADJ,sna,test
pachitsvagwawo,VERB,sna,test
nadzo,PRON,sna,test
vane,ADV,sna,test
vanorarama,VERB,sna,test
dambudziko,VERB,sna,test
arovane,VERB,sna,test
masoro,NOUN,sna,test
rinocherechedzwa,VERB,sna,test
rose,ADP,sna,test
kubvumbi,PROPN,sna,test
rogaroga,PRON,sna,test
pachikoro,NOUN,sna,test
vakaburitsawo,VERB,sna,test
vhidhiyo,NOUN,sna,test
mumhanzi,NOUN,sna,test
let,ADJ,sna,test
me,PROPN,sna,test
shine,ADJ,sna,test
an,NOUN,sna,test
anthem,NOUN,sna,test
for,ADJ,sna,test
inowanikwawo,VERB,sna,test
youtube,NOUN,sna,test
ruwa,PROPN,sna,test
pedyo,ADP,sna,test
saul,PROPN,sna,test
sakudya,PROPN,sna,test
dubai,PROPN,sna,test
zviri,ADV,sna,test
vabatwawo,VERB,sna,test
vasakudya,NOUN,sna,test
kubatsirwa,VERB,sna,test
vanouya,VERB,sna,test
chinopa,VERB,sna,test
arukutike,VERB,sna,test
atadze,VERB,sna,test
kutomuka,VERB,sna,test
vainzwa,VERB,sna,test
kurwadza,VERB,sna,test
huro,NOUN,sna,test
chipfuva,NOUN,sna,test
vakatoshaya,VERB,sna,test
huri,AUX,sna,test
huchikwirawo,VERB,sna,test
kusangano,NOUN,sna,test
kudarika,VERB,sna,test
zvinomwe,NUM,sna,test
makumi,NOUN,sna,test
checornavirus,ADJ,sna,test
hwadarika,VERB,sna,test
vanhu,DET,sna,test
vafavadarika,VERB,sna,test
churu,NUM,sna,test
se,CCONJ,sna,test
kukurudzirwa,VERB,sna,test
rakaparurwa,VERB,sna,test
tawanda,PROPN,sna,test
sekunge,SCONJ,sna,test
uku,CCONJ,sna,test
kwakanangana,VERB,sna,test
vana,SCONJ,sna,test
vasataure,VERB,sna,test
rimwechete,ADJ,sna,test
mukurwira,VERB,sna,test
inovakwanira,ADJ,sna,test
avandudzwe,VERB,sna,test
re,VERB,sna,test
kunzwisisa,VERB,sna,test
pakatorwa,VERB,sna,test
rakadaro,DET,sna,test
rinopesana,ADJ,sna,test
hwavana,NOUN,sna,test
hunge,AUX,sna,test
huchisimudzirwa,VERB,sna,test
rinonzi,DET,sna,test
kutungamirwa,VERB,sna,test
benson,PROPN,sna,test
dandira,PROPN,sna,test
anesu,PROPN,sna,test
varamba,VERB,sna,test
ekuti,VERB,sna,test
rakanangana,VERB,sna,test
rakaumbwa,VERB,sna,test
zvichikonzerwa,VERB,sna,test
kwavana,DET,sna,test
mhiko,NOUN,sna,test
vachashandira,VERB,sna,test
handizvo,AUX,sna,test
pari,ADV,sna,test
zvino,DET,sna,test
vaenderera,VERB,sna,test
vachi,AUX,sna,test
h,PROPN,sna,test
w,PROPN,sna,test
vakashaya,VERB,sna,test
yakareba,VERB,sna,test
vachavigwa,VERB,sna,test
vamboita,VERB,sna,test
ronald,PROPN,sna,test
reagan,PROPN,sna,test
vakatungamira,VERB,sna,test
first,PROPN,sna,test
gulf,PROPN,sna,test
war,NOUN,sna,test
yakarwisa,VERB,sna,test
iraq,PROPN,sna,test
chisimba,NOUN,sna,test
kuwait,PROPN,sna,test
nick,PROPN,sna,test
vacharangarirwa,VERB,sna,test
mazhinji,ADJ,sna,test
vakambove,VERB,sna,test
mukuvarangarira,VERB,sna,test
anodzidzisa,ADJ,sna,test
moses,PROPN,sna,test
rumano,PROPN,sna,test
pekushaya,ADP,sna,test
akanaka,ADJ,sna,test
avanozo,AUX,sna,test
rangarirwa,VERB,sna,test
vachinhe,AUX,sna,test
vaitirwa,VERB,sna,test
munamato,NOUN,sna,test
cathedral,PROPN,sna,test
washington,PROPN,sna,test
dc,PROPN,sna,test
usati,DET,sna,test
waendeswa,VERB,sna,test
kunoradzikwa,SCONJ,sna,test
marinda,NOUN,sna,test
akaradzikirwawo,VERB,sna,test
muchakabvu,VERB,sna,test
babra,PROPN,sna,test
jimmy,PROPN,sna,test
carter,PROPN,sna,test
walker,PROPN,sna,test
barack,PROPN,sna,test
obama,PROPN,sna,test
vachangopedza,VERB,sna,test
zve,ADJ,sna,test
wapera,ADJ,sna,test
vawirirana,VERB,sna,test
zvavari,PRON,sna,test
contract,NOUN,sna,test
zvinopikisana,VERB,sna,test
akubiritswa,VERB,sna,test
mukupera,ADP,sna,test
pavana,NOUN,sna,test
kwakanga,AUX,sna,test
kwagadziriswa,VERB,sna,test
kuchidzokera,VERB,sna,test
aldrin,PROPN,sna,test
musiiwa,PROPN,sna,test
akanga,AUX,sna,test
asangana,VERB,sna,test
akawirirana,VERB,sna,test
vakanga,AUX,sna,test
pamabasa,NOUN,sna,test
pari,ADP,sna,test
chakabuda,ADJ,sna,test
wakaitwa,VERB,sna,test
vamiriri,NOUN,sna,test
yapindura,VERB,sna,test
isu,PRON,sna,test
takangoitawo,VERB,sna,test
zvekunzwa,ADJ,sna,test
zvitivhitivhi,NOUN,sna,test
handioni,AUX,sna,test
vachidzokera,VERB,sna,test
ku,NOUN,sna,test
zvisati,ADV,sna,test
vanodaro,VERB,sna,test
vabvumidzwe,VERB,sna,test
marezinesi,NOUN,sna,test
anozovabvumidza,ADJ,sna,test
zvisiri,AUX,sna,test
kanawo,CCONJ,sna,test
kui,DET,sna,test
vazovhura,VERB,sna,test
masejari,NOUN,sna,test
vapedza,VERB,sna,test
kushandira,VERB,sna,test
mashokowo,NOUN,sna,test
ekuti,ADP,sna,test
yotora,VERB,sna,test
kurasa,VERB,sna,test
vasaine,VERB,sna,test
kusaina,VERB,sna,test
zvinoti,AUX,sna,test
bualwayo,PROPN,sna,test
zvakatozvisa,VERB,sna,test
vzve,ADP,sna,test
kuvhara,VERB,sna,test
anosvikira,VERB,sna,test
vaziviswa,VERB,sna,test
paimire,VERB,sna,test
vacharamba,VERB,sna,test
prayzah,PROPN,sna,test
vibes,PROPN,sna,test
kufadza,VERB,sna,test
zoro,NOUN,sna,test
easter,PROPN,sna,test
kuchange,VERB,sna,test
kusingadanwi,VERB,sna,test
anonzwa,ADJ,sna,test
johannesburg,PROPN,sna,test
vachipakurira,VERB,sna,test
zvekune,ADP,sna,test
zvinogara,VERB,sna,test
nhapitapi,NOUN,sna,test
ane,ADP,sna,test
preyzah,PROPN,sna,test
'mudhara,PROPN,sna,test
achauya',VERB,sna,test
'kutonga,PROPN,sna,test
kwaro',PRON,sna,test
dzimwewo,ADV,sna,test
acharidza,VERB,sna,test
akabatana,VERB,sna,test
darlington,PROPN,sna,test
mofela,PROPN,sna,test
kaita,VERB,sna,test
kanonzi,VERB,sna,test
'chindangundega',PROPN,sna,test
kakabva,VERB,sna,test
dambarefu,NOUN,sna,test
'nhiyo',PROPN,sna,test
guru,NOUN,sna,test
rakatarisana,VERB,sna,test
ndere,AUX,sna,test
midziyo,NOUN,sna,test
tanganyika,NOUN,sna,test
kuvimbisa,VERB,sna,test
achiimba,VERB,sna,test
itsva,ADJ,sna,test
pamwewo,ADV,sna,test
neidzo,SCONJ,sna,test
dzakaita,VERB,sna,test
sa,DET,sna,test
'muka',PROPN,sna,test
'nzanga',PROPN,sna,test
'paruzevha',PROPN,sna,test
'mufaro,PROPN,sna,test
wangu',PROPN,sna,test
'gorekore',PROPN,sna,test
anoimba,ADJ,sna,test
nicolas,PROPN,sna,test
anoridza,VERB,sna,test
chine,AUX,sna,test
wechidzimai,ADP,sna,test
vapindewo,VERB,sna,test
kuzoimba,VERB,sna,test
naye,ADV,sna,test
kuimbira,VERB,sna,test
yakati,DET,sna,test
wandeyi,ADJ,sna,test
unouya,DET,sna,test
alick,PROPN,sna,test
macheso,PROPN,sna,test
anotarisirwa,VERB,sna,test
achitandadza,VERB,sna,test
yashevedza,VERB,sna,test
oscar,PROPN,sna,test
yamboramba,VERB,sna,test
atsive,VERB,sna,test
akakuvara,VERB,sna,test
apinzwa,VERB,sna,test
vachitambira,VERB,sna,test
ambonzi,VERB,sna,test
asingakodzere,AUX,sna,test
kupfeka,VERB,sna,test
nhumbi,NOUN,sna,test
dzema,ADP,sna,test
kukuvara,VERB,sna,test
kwavhurira,VERB,sna,test
musuwo,NOUN,sna,test
machine,NOUN,sna,test
ambosiya,VERB,sna,test
achienda,VERB,sna,test
achitambira,VERB,sna,test
as,PROPN,sna,test
vita,PROPN,sna,test
abraham,PROPN,sna,test
kukanda,VERB,sna,test
mapfumo,NOUN,sna,test
achadzoka,VERB,sna,test
ichasvika,VERB,sna,test
akanaya,VERB,sna,test
kunyoreswa,VERB,sna,test
panovhurwa,VERB,sna,test
zvinoitwa,VERB,sna,test
yakachengetedzwa,VERB,sna,test
vachiongorora,VERB,sna,test
mafambiro,NOUN,sna,test
kunaya,VERB,sna,test
aimbotambira,VERB,sna,test
chegutu,PROPN,sna,test
matore,PROPN,sna,test
achitarisa,VERB,sna,test
kwaitika,VERB,sna,test
tsaona,NOUN,sna,test
chinomutadzisa,VERB,sna,test
ruoko,NOUN,sna,test
rwake,DET,sna,test
rwusina,AUX,sna,test
kudamburwa,VERB,sna,test
akadimburwa,VERB,sna,test
chanza,NOUN,sna,test
aibva,VERB,sna,test
aitirwa,VERB,sna,test
motor,PROPN,sna,test
action,PROPN,sna,test
club,NOUN,sna,test
ndiye,AUX,sna,test
akasarudzwa,VERB,sna,test
league,NOUN,sna,test
pakasarudzwa,VERB,sna,test
rodwell,PROPN,sna,test
chinyengere,PROPN,sna,test
football,NOUN,sna,test
phillip,PROPN,sna,test
chiyangwa,PROPN,sna,test
vazivisa,VERB,sna,test
kuzvipira,VERB,sna,test
arapwa,VERB,sna,test
vanoronga,NOUN,sna,test
varonga,VERB,sna,test
machikichori,NOUN,sna,test
achaitirwa,VERB,sna,test
magamba,PROPN,sna,test
hall,NOUN,sna,test
pachange,ADV,sna,test
mina,NUM,sna,test
mabhande,NOUN,sna,test
achasanganisa,VERB,sna,test
tinashe,PROPN,sna,test
madziwane,PROPN,sna,test
patiance,PROPN,sna,test
colin,PROPN,sna,test
mavhundutse,PROPN,sna,test
simon,PROPN,sna,test
madangure,PROPN,sna,test
monalisa,PROPN,sna,test
tapiwa,PROPN,sna,test
tembo,PROPN,sna,test
enock,PROPN,sna,test
msambudzi,PROPN,sna,test
thembani,PROPN,sna,test
mhlanga,PROPN,sna,test
dzinogara,SCONJ,sna,test
uyezve,SCONJ,sna,test
ichionekwa,VERB,sna,test
waimbove,AUX,sna,test
wadzikira,ADJ,sna,test
hauchateverwa,VERB,sna,test
zvawaimboitwa,VERB,sna,test
vavhura,VERB,sna,test
kuitirwa,VERB,sna,test
goromonzi,PROPN,sna,test
vachishora,VERB,sna,test
kuratidzira,VERB,sna,test
noun,NOUN,sna,test
vaudzwawo,VERB,sna,test
zvakanyaanya,VERB,sna,test
kusamira,VERB,sna,test
vachivhura,VERB,sna,test
chigumi,NUM,sna,test
sere,NUM,sna,test
ndira,PROPN,sna,test
kwakasiya,VERB,sna,test
vakuvara,VERB,sna,test
asiri,AUX,sna,test
chorongwa,NOUN,sna,test
chavari,ADJ,sna,test
kudaidza,VERB,sna,test
political,NOUN,sna,test
actors,NOUN,sna,test
dialogue,PROPN,sna,test
vapinde,VERB,sna,test
kuzoshaya,VERB,sna,test
hope,NOUN,sna,test
kusapinda,VERB,sna,test
nhauriro,NOUN,sna,test
dzinge,AUX,sna,test
dzichitungamirwa,VERB,sna,test
anobva,ADJ,sna,test
anove,VERB,sna,test
akambove,VERB,sna,test
imwe,NOUN,sna,test
stephen,PROPN,sna,test
chuma,PROPN,sna,test
dziri,VERB,sna,test
dzisina,ADP,sna,test
mukati,VERB,sna,test
idambe,VERB,sna,test
zvematongerwo,NOUN,sna,test
arnold,PROPN,sna,test
chinotadzisa,ADJ,sna,test
chekugovera,ADJ,sna,test
vatema,ADJ,sna,test
kuzodzoserwa,VERB,sna,test
shure,NOUN,sna,test
chero,ADP,sna,test
zvake,PRON,sna,test
vechichena,ADJ,sna,test
kujaira,VERB,sna,test
kugarisana,VERB,sna,test
a,PRON,sna,test
atsinhirwa,VERB,sna,test
emmson,PROPN,sna,test
mapiye,PROPN,sna,test
oppah,PROPN,sna,test
muchinguri,PROPN,sna,test
kashiri,PROPN,sna,test
kunhonga,VERB,sna,test
ne,ADJ,sna,test
kubudikidza,ADP,sna,test
kusamaira,VERB,sna,test
zvichanaka,VERB,sna,test
mutambirwi,NOUN,sna,test
gwinyawo,ADJ,sna,test
kushora,VERB,sna,test
dzishande,VERB,sna,test
rigokunda,VERB,sna,test
dzemuna,ADP,sna,test
zvichazeyewa,VERB,sna,test
zvive,AUX,sna,test
zvinogadzirisa,VERB,sna,test
raramo,NOUN,sna,test
kusabatana,VERB,sna,test
vavengi,NOUN,sna,test
kutsvaga,VERB,sna,test
pavo,NOUN,sna,test
hazvisi,AUX,sna,test
kuzobudirira,VERB,sna,test
zvinonzi,SCONJ,sna,test
rimwe,ADJ,sna,test
kupindwa,VERB,sna,test
rinoti,DET,sna,test
modernize,NOUN,sna,test
merchanize,ADJ,sna,test
grow,ADJ,sna,test
the,NOUN,sna,test
economy,NOUN,sna,test
towards,ADP,sna,test
vision,PROPN,sna,test
ascot,PROPN,sna,test
vakatarisira,VERB,sna,test
zvichabuda,VERB,sna,test
mubati,NOUN,sna,test
we,PRON,sna,test
homwe,NOUN,sna,test
tracy,PROPN,sna,test
mutimhiri,PROPN,sna,test
lynette,PROPN,sna,test
karenyi,PROPN,sna,test
kore,PROPN,sna,test
varume,NOUN,sna,test
akasimba,ADJ,sna,test
komichi,PROPN,sna,test
welshman,PROPN,sna,test
inomirira,VERB,sna,test
binga,PROPN,sna,test
dubeko,PROPN,sna,test
dzanonoka,VERB,sna,test
kwauya,VERB,sna,test
vakatarisirwa,VERB,sna,test
kuzogumura,VERB,sna,test
rave,AUX,sna,test
kuendesa,VERB,sna,test
aro,DET,sna,test
humhizha,VERB,sna,test
india,PROPN,sna,test
malaysia,PROPN,sna,test
vakatomiswa,VERB,sna,test
rakatonyorera,VERB,sna,test
varo,NOUN,sna,test
chiziviso,VERB,sna,test
richitaura,VERB,sna,test
lillian,PROPN,sna,test
hapanyengwi,PROPN,sna,test
bloomberg,PROPN,sna,test
vachatatsvagirwa,VERB,sna,test
zvavari,AUX,sna,test
zvakanangana,ADJ,sna,test
trade,NOUN,sna,test
union,NOUN,sna,test
mutasa,PROPN,sna,test
vakatotanga,VERB,sna,test
kunyatsopihwa,VERB,sna,test
mudyandigere,NOUN,sna,test
kuvapawo,VERB,sna,test
zvinovashungurudza,VERB,sna,test
kusiiwa,VERB,sna,test
vachinonga,VERB,sna,test
varatidzira,VERB,sna,test
nemazvo,ADJ,sna,test
vavana,NOUN,sna,test
vakwanisewo,VERB,sna,test
vabatana,AUX,sna,test
vachiratidzira,VERB,sna,test
vakachengetedzwa,VERB,sna,test
vachiimba,VERB,sna,test
zvakaomarara,ADJ,sna,test
vakatakura,VERB,sna,test
zvinyorwa,NOUN,sna,test
zvanga,AUX,sna,test
zvichitsoropodza,VERB,sna,test
vasvika,VERB,sna,test
kunosiya,VERB,sna,test
nyunyuto,NOUN,sna,test
mudenda,PROPN,sna,test
ana,NOUN,sna,test
vakabatikana,VERB,sna,test
senior,ADJ,sna,test
raphael,PROPN,sna,test
kutambiriswa,VERB,sna,test
kusawanikwa,VERB,sna,test
vatsutsumwe,VERB,sna,test
zvinovarwadza,ADJ,sna,test
pamusana,ADP,sna,test
pekutadza,ADP,sna,test
ravasvitsa,VERB,sna,test
kudawo,VERB,sna,test
service,PROPN,sna,test
ripwanywe,VERB,sna,test
paumbwe,ADV,sna,test
services,NOUN,sna,test
ravana,ADJ,sna,test
masimba,PROPN,sna,test
rinofanira,AUX,sna,test
yana,VERB,sna,test
roikoshesa,ADJ,sna,test
dzana,VERB,sna,test
dzigadziriswe,VERB,sna,test
vasarambe,VERB,sna,test
vachifa,VERB,sna,test
muzvipatara,ADP,sna,test
kudzamara,ADV,sna,test
dzagadziriswa,VERB,sna,test
rakabvumirana,VERB,sna,test
yakatarwa,VERB,sna,test
vadzoke,VERB,sna,test
ichaita,VERB,sna,test
zvimwe,ADV,sna,test
nana,VERB,sna,test
vamoyo,NOUN,sna,test
dzavana,ADP,sna,test
michini,NOUN,sna,test
yavanoshandisa,VERB,sna,test
zvavana,ADP,sna,test
hazvikwanise,AUX,sna,test
vakabatana,VERB,sna,test
kunouya,VERB,sna,test
apo,DET,sna,test
rechi,ADP,sna,test
zvavatanga,VERB,sna,test
league,PROPN,sna,test
zvakakunda,VERB,sna,test
yazvo,PRON,sna,test
zvichisiya,VERB,sna,test
pasina,ADV,sna,test
shanduko,NOUN,sna,test
yamira,VERB,sna,test
chakasimba,ADJ,sna,test
wakateverana,VERB,sna,test
nezvibodzwa,VERB,sna,test
zvakakandwa,VERB,sna,test
ocean,PROPN,sna,test
mushure,PROPN,sna,test
nachristian,CCONJ,sna,test
epoupa,PROPN,sna,test
rufaro,PROPN,sna,test
asiiwa,VERB,sna,test
kutungamira,VERB,sna,test
glamour,PROPN,sna,test
boys,NOUN,sna,test
vatamba,VERB,sna,test
vanoenda,VERB,sna,test
gungano,NOUN,sna,test
vanotevera,NOUN,sna,test
chakazvambura,VERB,sna,test
chichitevera,VERB,sna,test
ke,ADV,sna,test
chikwire,VERB,sna,test
pachave,VERB,sna,test
vanofarira,VERB,sna,test
felistas,PROPN,sna,test
musapenda,PROPN,sna,test
mumwechete,ADV,sna,test
ichiri,AUX,sna,test
pamusoro,VERB,sna,test
barbourfiels,PROPN,sna,test
game,PROPN,sna,test
cocks,PROPN,sna,test
rahman,PROPN,sna,test
stars,NOUN,sna,test
vozoona,VERB,sna,test
vachisimbisa,VERB,sna,test
kwavakaita,VERB,sna,test
baobab,PROPN,sna,test
ndokutarisa,SCONJ,sna,test
pakasimba,ADV,sna,test
paisina,VERB,sna,test
ndokuirongera,VERB,sna,test
vanoipaza,VERB,sna,test
kukundwa,VERB,sna,test
yadzikira,VERB,sna,test
chechi,ADP,sna,test
nomwe,PRON,sna,test
mugungano,NOUN,sna,test
zvisere,NOUN,sna,test
vanofarira,NOUN,sna,test
bosso,PROPN,sna,test
havasisina,AUX,sna,test
chivimbo,NOUN,sna,test
vatokanganwa,VERB,sna,test
ichikwikwidza,VERB,sna,test
cha,ADJ,sna,test
norman,PROPN,sna,test
mapeza,PROPN,sna,test
chakatarika,ADJ,sna,test
chikazokwanisa,VERB,sna,test
black,PROPN,sna,test
rhinos,PROPN,sna,test
kugona,PROPN,sna,test
kunenge,PROPN,sna,test
kudada,PROPN,sna,test
yakaenzana,VERB,sna,test
kunwisa,VERB,sna,test
zvibodza,VERB,sna,test
zvishoma,ADJ,sna,test
yadzoka,VERB,sna,test
vachangobva,VERB,sna,test
kuzvamburwa,VERB,sna,test
vairamwa,VERB,sna,test
yavaichemera,VERB,sna,test
vacheri,NOUN,sna,test
zpc,PROPN,sna,test
kariba,PROPN,sna,test
pa,VERB,sna,test
chishanu,NUM,sna,test
kudambura,VERB,sna,test
city,NOUN,sna,test
nyamhunga,PROPN,sna,test
chapungu,PROPN,sna,test
triangle,PROPN,sna,test
kwatamba,VERB,sna,test
soro,CCONJ,sna,test
pasi,ADJ,sna,test
totarisa,VERB,sna,test
english,PROPN,sna,test
premiership,NOUN,sna,test
yakasimbisa,VERB,sna,test
maroto,NOUN,sna,test
kuzvambaradza,VERB,sna,test
arsenal,PROPN,sna,test
anfield,PROPN,sna,test
ndokufadza,VERB,sna,test
vateveri,NOUN,sna,test
zvibodzwa,NOUN,sna,test
zvakabva,VERB,sna,test
roberto,PROPN,sna,test
fimino,PROPN,sna,test
sadio,PROPN,sna,test
mane,PROPN,sna,test
mohamed,PROPN,sna,test
salah,PROPN,sna,test
sturridge,PROPN,sna,test
zvasiya,VERB,sna,test
reds,PROPN,sna,test
kwatambwa,VERB,sna,test
kubvira,VERB,sna,test
atanga,VERB,sna,test
manchester,PROPN,sna,test
red,PROPN,sna,test
devils,PROPN,sna,test
leicester,PROPN,sna,test
ndokuramba,VERB,sna,test
yaiveko,VERB,sna,test
burnemouth,PROPN,sna,test
man,PROPN,sna,test
chelsea,PROPN,sna,test
everton,PROPN,sna,test
tottenham,PROPN,sna,test
burnley,PROPN,sna,test
watford,PROPN,sna,test
huddersfield,PROPN,sna,test
southampton,PROPN,sna,test
crystal,PROPN,sna,test
palace,PROPN,sna,test
swansea,PROPN,sna,test
brom,PROPN,sna,test
stoke,PROPN,sna,test
newcastle,PROPN,sna,test
ham,PROPN,sna,test
kumboenda,VERB,sna,test
zororo,NOUN,sna,test
qualifiers,NOUN,sna,test
yakadzingwa,VERB,sna,test
neve,ADV,sna,test
cup,PROPN,sna,test
va,PROPN,sna,test
linhos,PROPN,sna,test
yake,DET,sna,test
vanorwara,ADJ,sna,test
kwavari,PRON,sna,test
manage,PROPN,sna,test
mukuzvivheneka,VERB,sna,test
sei,ADP,sna,test
mavo,PRON,sna,test
inwe,NUM,sna,test
vacho,PRON,sna,test
havatozive,VERB,sna,test
vanascho,AUX,sna,test
yekusaenda,ADJ,sna,test
kunovhenekwa,VERB,sna,test
navana,ADV,sna,test
vasingazive,VERB,sna,test
vaine,AUX,sna,test
type,PROPN,sna,test
two,NUM,sna,test
diabetes,PROPN,sna,test
inokonzerwa,VERB,sna,test
zvakaitase,ADP,sna,test
sadza,NOUN,sna,test
kunyanya,SCONJ,sna,test
asingazvigwinyise,VERB,sna,test
wakakura,VERB,sna,test
abogona,AUX,sna,test
kuonda,VERB,sna,test
pfupi,ADJ,sna,test
kusaona,VERB,sna,test
kusafema,VERB,sna,test
kungonzwa,VERB,sna,test
kuneta,ADV,sna,test
kubatsirikana,VERB,sna,test
wechizvino,ADJ,sna,test
zvino,AUX,sna,test
wakaparurwa,VERB,sna,test
technology,NOUN,sna,test
unoshandiswa,VERB,sna,test
kuveneka,VERB,sna,test
meter,PROPN,sna,test
kupera,VERB,sna,test
yauyawo,VERB,sna,test
kunodhura,VERB,sna,test
abatsirikana,VERB,sna,test
ap,NOUN,sna,test
courage,PROPN,sna,test
chombo,PROPN,sna,test
zvatsigirwa,VERB,sna,test
simba,PROPN,sna,test
avo,AUX,sna,test
vachirarama,VERB,sna,test
kutumira,VERB,sna,test
vakuru,NOUN,sna,test
blessed,PROPN,sna,test
kamushina,NOUN,sna,test
kadiki,ADJ,sna,test
diki,NOUN,sna,test
kanonzi,PRON,sna,test
mobile,PROPN,sna,test
meter,NOUN,sna,test
kanoiswa,VERB,sna,test
kuverenga,VERB,sna,test
kurerutsira,VERB,sna,test
kwekuti,ADP,sna,test
kure,ADV,sna,test
nyore,ADJ,sna,test
vashandise,VERB,sna,test
mukuchengetedza,VERB,sna,test
szvo,SCONJ,sna,test
anozotengawo,VERB,sna,test
ma,ADP,sna,test
strips,NOUN,sna,test
anoiswa,VERB,sna,test
ropa,NOUN,sna,test
zvinodzikisa,VERB,sna,test
vanofadzwa,VERB,sna,test
humhizha,NOUN,sna,test
uhu,PRON,sna,test
mukuderedza,VERB,sna,test
inobhadharwa,VERB,sna,test
vakatambira,VERB,sna,test
yapfuura,VERB,sna,test
inodarika,ADV,sna,test
ndeyekuti,AUX,sna,test
zvinoshandiswa,VERB,sna,test
zvirambe,AUX,sna,test
zvichiderera,VERB,sna,test
diabetic,PROPN,sna,test
rakurudzira,VERB,sna,test
utano,NOUN,sna,test
anodzidzisawo,VERB,sna,test
maruwa,NOUN,sna,test
mashandisirwo,VERB,sna,test
razivisa,VERB,sna,test
richaita,VERB,sna,test
pekuti,ADV,sna,test
ofanobata,VERB,sna,test
bato,ADP,sna,test
waitirwa,VERB,sna,test
elias,PROPN,sna,test
kuzviti,VERB,sna,test
vakazodzwa,VERB,sna,test
vafanobata,VERB,sna,test
vakabatiswa,VERB,sna,test
chimuti,NOUN,sna,test
wakatarisirwa,VERB,sna,test
lovemore,PROPN,sna,test
yakati,VERB,sna,test
kutsika,VERB,sna,test
kubudikidza,VERB,sna,test
makakatanwa,NOUN,sna,test
here,SCONJ,sna,test
yanzi,ADV,sna,test
achifanirwa,AUX,sna,test
ataura,VERB,sna,test
mwanakomana,NOUN,sna,test
edwin,PROPN,sna,test
vachivapomera,VERB,sna,test
kutsigira,VERB,sna,test
risiri,AUX,sna,test
kunangana,VERB,sna,test
kuzeyewa,VERB,sna,test
kutaurwa,VERB,sna,test
maturo,NOUN,sna,test
mumdc,NOUN,sna,test
kunopera,VERB,sna,test
akafanobata,VERB,sna,test
akaumbwa,VERB,sna,test
akapinda,VERB,sna,test
wakashevedzerwa,VERB,sna,test
nekuita,VERB,sna,test
yekutanga,ADJ,sna,test
zvichazeyiwa,VERB,sna,test
tatu,NUM,sna,test
yakanangana,VERB,sna,test
achatungamira,VERB,sna,test
kwozoti,CCONJ,sna,test
ichiona,VERB,sna,test
mafambiro,ADV,sna,test
kukomekedza,VERB,sna,test
zvinofanirwa,ADV,sna,test
kuteverwa,VERB,sna,test
anosvika,AUX,sna,test
vakapinda,VERB,sna,test
noah,PROPN,sna,test
manyika,PROPN,sna,test
timothy,PROPN,sna,test
chiguvare,PROPN,sna,test
progressive,ADJ,sna,test
nhanho,NOUN,sna,test
dzichaunza,VERB,sna,test
kugadzikana,VERB,sna,test
mukati,ADP,sna,test
menyika,NOUN,sna,test
dzezve,ADJ,sna,test
pedzisayi,PROPN,sna,test
ruhanya,PROPN,sna,test
dzisinawo,AUX,sna,test
kutungana,VERB,sna,test
mbudzi,NOUN,sna,test
republican,PROPN,sna,test
rakatanga,VERB,sna,test
waro,PRON,sna,test
convention,PROPN,sna,test
carolina,PROPN,sna,test
wadoma,VERB,sna,test
vamirire,VERB,sna,test
panopera,VERB,sna,test
ekutanga,ADJ,sna,test
vatsoropodza,VERB,sna,test
cnn,PROPN,sna,test
fox,PROPN,sna,test
news,NOUN,sna,test
msnbc,PROPN,sna,test
zvaakaita,VERB,sna,test
democtratic,PROPN,sna,test
convention,NOUN,sna,test
vachizokwikwidzana,VERB,sna,test
joe,PROPN,sna,test
rakapedza,VERB,sna,test
waro,DET,sna,test
promise,PROPN,sna,test
vakamirira,VERB,sna,test
zvichataurwa,VERB,sna,test
kubatanidza,VERB,sna,test
vachigaronyomba,VERB,sna,test
vanovapikisa,VERB,sna,test
chichibva,VERB,sna,test
kumakwikwi,NOUN,sna,test
vitality,PROPN,sna,test
chiine,AUX,sna,test
kuvateveri,NOUN,sna,test
chakasvika,VERB,sna,test
manheru,ADJ,sna,test
chakamirirwa,VERB,sna,test
chinotyisa,ADJ,sna,test
chaive,AUX,sna,test
chauya,VERB,sna,test
kuzopemberera,VERB,sna,test
mashiripiti,NOUN,sna,test
achakaita,AUX,sna,test
england,PROPN,sna,test
uko,ADV,sna,test
kwaungana,VERB,sna,test
zvinorura,VERB,sna,test
ma,DET,sna,test
gems,PROPN,sna,test
akasvika,VERB,sna,test
munharaunda,NOUN,sna,test
zvaive,AUX,sna,test
zvisingafungirwe,VERB,sna,test
gadziriro,NOUN,sna,test
mekutora,VERB,sna,test
yakawanda,ADJ,sna,test
zvaienda,VERB,sna,test
zvaitamba,VERB,sna,test
kune,ADV,sna,test
zvichizvisimbisa,ADJ,sna,test
zvakakonzerwa,VERB,sna,test
kucheuka,VERB,sna,test
chichemo,NOUN,sna,test
chakanyanyoshamisa,VERB,sna,test
kutsvagira,VERB,sna,test
chaienda,VERB,sna,test
chakanonyadzisa,VERB,sna,test
panguva,ADV,sna,test
akanonyadzisa,VERB,sna,test
zvakafanana,ADJ,sna,test
vanhurume,NOUN,sna,test
kuyananisa,VERB,sna,test
zvenyika,ADJ,sna,test
kunyanya,ADV,sna,test
pakugovanisa,VERB,sna,test
stalin,PROPN,sna,test
kushushikana,VERB,sna,test
zvakaenzana,ADJ,sna,test
vakavimbisa,VERB,sna,test
